,type,goods_whole_sale,video_like,video_comment,video_forward,bgm,bpm,genre,language,public_time,attitude,emotion
1227,鞋靴箱包饰品类,70.0,0.0,0.0,0.0,同样 - lambert、Pony Soore、杨胖雨,95.703125,Pop,国语,2020/3/19,positive,happy
1228,鞋靴箱包饰品类,325.0,0.0,0.0,0.0,极限上头Wake up - 光太、DJ,129.1992188,Dance,纯音乐,2020/6/5,positive,mad
1229,鞋靴箱包饰品类,53.0,0.0,0.0,0.0,大笨钟 - 周杰伦,75.99954044,Pop,国语,2012/12/28,negative,happy
1230,鞋靴箱包饰品类,19000.0,0.0,0.0,0.0,Battle Without Honor Or Humanity - 布袋寅泰,95.703125,pop,纯音乐,2004/3/31,positive,sad
1231,鞋靴箱包饰品类,1690.0,0.0,0.0,0.0,The Sounds Of Silence (纯音乐版) - Bandari,123.046875,NewAge,纯音乐,1998/4/1,positive,mad
1232,鞋靴箱包饰品类,9.0,0.0,0.0,0.0,盗墓笔记·十年人间 - 昼夜,151.99908090000002,Pop,国语,2018/7/31,positive,sad
1233,鞋靴箱包饰品类,20.0,0.0,0.0,0.0,深深深深 (Remix) - DJ,129.1992188,Pop,纯音乐,2020/5/21,positive,mad
1234,鞋靴箱包饰品类,708.0,0.0,0.0,0.0,Trampoline (蹦床) - SHAED,129.1992188,country,,,,happy
1235,鞋靴箱包饰品类,58.0,0.0,0.0,0.0,一生回味一面 (Live片段) - 阿悠悠,95.703125,Pop,国语,2020/3/29,positive,happy
1236,鞋靴箱包饰品类,49.0,0.0,0.0,0.0,september (抖音DJ热搜版) - 小猫多鱼,95.703125,Pop,纯音乐,2020/6/18,positive,happy
1237,鞋靴箱包饰品类,39.0,0.0,0.0,0.0,**最火换装卡点 (完整原版) - 苏名哲,129.1992188,pop,,,,happy
1238,鞋靴箱包饰品类,283.0,0.0,0.0,0.0,Wake up (Original Mix) - Johnyrighthere,129.1992188,Dance,英语,2014/5/13,,mad
1239,鞋靴箱包饰品类,33.0,0.0,0.0,0.0,カトラリー (餐具) - しゅーず,95.703125,blues,日语,2019/9/10,positive,mad
1240,鞋靴箱包饰品类,33.0,0.0,0.0,0.0,当你 - 林俊杰,135.9991776,Pop,国语,2010/12/8,positive,happy
1241,鞋靴箱包饰品类,3011.0,0.0,0.0,0.0,When You Left Me - Stories,112.3471467,pop,英语,2019/2/22,negative,peaceful
1242,鞋靴箱包饰品类,708.0,0.0,0.0,0.0,Trampoline - SHAED,129.1992188,country,英语,2019/9/26,positive,happy
1243,鞋靴箱包饰品类,1655.0,0.0,0.0,0.0,冬眠 - 辫儿哥哥,129.1992188,Pop,国语,2019/10/28,negative,peaceful
1244,鞋靴箱包饰品类,33.0,0.0,0.0,0.0,某人 - 汪苏泷,95.703125,metal,国语,2010/11/15,negative,happy
1245,鞋靴箱包饰品类,555.0,0.0,0.0,0.0,My Sunset - Feint,172.265625,Electronica,纯音乐,2020/2/26,positive,sad
1246,鞋靴箱包饰品类,503.0,0.0,0.0,0.0,大眼睛 (女声改编DJ版) - 梁红,129.1992188,country,,,,happy
1247,鞋靴箱包饰品类,16000.0,0.0,0.0,0.0,重庆婆婆做腊肉 - 阿鲲,78.30255682,blues,纯音乐,2016/1/7,positive,peaceful
1248,鞋靴箱包饰品类,54.0,0.0,0.0,0.0,38度6 (改编版) - 音乐盒子,129.1992188,Pop,国语,2020/6/21,,happy
1249,鞋靴箱包饰品类,277.0,0.0,0.0,0.0,丫蛋蛋 / 崔铭嘉-口是心非（浩宝 remix） - 未知,129.1992188,hiphop,,,,happy
1250,鞋靴箱包饰品类,3378.0,0.0,0.0,0.0,一剪梅 - 费玉清,143.5546875,Pop,国语,2010/4/23,positive,mad
1251,鞋靴箱包饰品类,292.0,0.0,0.0,0.0,未来式情歌 (片段) - 丫蛋蛋(马启涵)、刘妥妥,135.9991776,Pop,国语,2020/3/20,positive,sad
1252,鞋靴箱包饰品类,3.0,0.0,0.0,0.0,Hawai 5.0 - The City Of Prague Philharmonic Orchestra,123.046875,hiphop,纯音乐,2012/6/18,positive,mad
1253,鞋靴箱包饰品类,65.0,0.0,0.0,0.0,お断りします -Dempa ga Tenkomo remix- (我拒绝) - 初音ミク,86.1328125,Pop,日语,2012/1/18,negative,happy
1254,其他,256.0,0.0,0.0,0.0,Tes River's Hymn - Nine Treasures,143.5546875,hiphop,蒙语,2013/12/13,positive,mad
1255,其他,0.0,0.0,0.0,0.0,园游会 (节目) - 欧阳耀莹,123.046875,blues,,,,peaceful
1256,其他,25.0,0.0,0.0,0.0,Buttercup - Jack Stauber,117.4538352,Electronica,英语,2018/12/12,negative,sad
1257,其他,28.0,0.0,0.0,0.0,个人简介 - 安全着陆,103.359375,Rap/HipHop,国语,2017/6/18,positive,mad
1258,其他,91.0,0.0,0.0,0.0,远帆 - 冯玉,129.1992188,Folk,国语,2018/9/3,negative,peaceful
1259,其他,3750.0,0.0,0.0,0.0,痴痴地等 - 静婷,80.74951172,Pop,国语,1985/7/1,negative,happy
1260,其他,34.0,0.0,0.0,0.0,战斗 - 通往胜利 - 陈致逸,129.1992188,Rock,国语,2011/1/13,positive,happy
1261,其他,1.0,0.0,0.0,0.0,May I See U Again (DJ叮当版) - 未知,135.9991776,Dance,国语,2020/6/1,positive,happy
1262,其他,75.0,0.0,0.0,0.0,圣诞前夜 - 赵海洋,151.99908090000002,Pop,纯音乐,2013/6/6,positive,peaceful
1263,其他,11.0,0.0,0.0,0.0,不舍 (DJ何鹏版) - 郑亦辰、何鹏,129.1992188,Pop,国语,2019/4/4,positive,sad
1264,其他,0.0,0.0,0.0,0.0,园游会 - 欧阳耀莹,123.046875,blues,国语,2004/8/3,positive,peaceful
1265,其他,12000.0,2.0,0.0,0.0,爱自己 - 秦岚,129.1992188,Pop,国语,2013/3/22,negative,happy
1266,其他,0.0,0.0,0.0,0.0,это ли счастье - 虞姬、圈妹,103.359375,pop,俄语,2019/4/19,negative,happy
1267,其他,811.0,0.0,0.0,0.0,LTMP Reloaded 26 Non Stop Mix - sohail sen、Shankar Mahadevan、Sunidhi Chauhan、Vishal Dadlani,135.9991776,hiphop,,,,sad
1268,其他,2.0,0.0,0.0,0.0,做个勇敢的⼩朋友 - 小匠星、杨智羡,92.28515625,hiphop,国语,2020/6/3,negative,happy
1269,其他,0.0,0.0,0.0,0.0,不分手的恋爱 - 汪苏泷,172.265625,Pop,国语,2011/9/9,negative,sad
1270,其他,220.0,0.0,0.0,0.0,你好坏哦 我好喜欢 - 小张,129.1992188,hiphop,其他,2019/9/9,positive,happy
1271,其他,1.0,0.0,0.0,0.0,哥哥妹妹 (广场舞) - 胡小宝、门丽,143.5546875,hiphop,,,,sad
1272,其他,424.0,0.0,0.0,0.0,今生最爱 - 王飞,129.1992188,Pop,国语,2014/2/1,negative,happy
1273,其他,4250.0,0.0,0.0,0.0,瞬间的永恒 (钢琴曲) - 赵海洋,161.49902340000003,Pop,纯音乐,2013/6/6,positive,peaceful
1274,其他,0.0,0.0,0.0,0.0,凉凉 (DJ版片段) - 张碧晨、杨宗纬,129.1992188,hiphop,,,,sad
1275,其他,0.0,0.0,0.0,0.0,Caged Bird - Alicia Keys,123.046875,blues,,,,sad
1276,其他,12.0,0.0,0.0,0.0,Sound of Silence - Emilíana Torrini,143.5546875,country,英语,2016/4/7,negative,peaceful
1277,其他,0.0,0.0,0.0,0.0,凉凉 - 张碧晨、杨宗纬,129.1992188,hiphop,国语,2017/2/18,negative,sad
1278,其他,109.0,0.0,0.0,0.0,despair - LookedatHerFore,123.046875,hiphop,纯音乐,2019/12/23,positive,mad
1279,其他,508.0,0.0,0.0,0.0,兰亭序 - 周杰伦,75.99954044,Pop,国语,2008/10/15,negative,happy
1280,其他,151.0,0.0,0.0,0.0,乙女日和 - 虹音,112.3471467,Soundtrack,纯音乐,2009/8/5,positive,peaceful
1281,其他,370.0,0.0,0.0,0.0,回家的路 (完整版) - 69,129.1992188,hiphop,纯音乐,2020/3/24,positive,happy
1282,医药保健类,1.0,0.0,0.0,0.0,Hyper Confirmed - 未知,123.046875,Rap/HipHop,韩语,2020/7/7,positive,happy
1283,医药保健类,1525.0,0.0,0.0,0.0,我和你 (Live片段) - 皮卡丘多多,123.046875,blues,国语,2020/6/20,,sad
1284,医药保健类,4064.0,177081.0,0.0,0.0,Bygone Bumps,117.4538352,Pop,纯音乐,2019/5/16,positive,sad
1285,医药保健类,9382.0,19000.0,237.0,3329.0,Into the Pavement (Frederik Olufsen Remix) - Turboweekend,143.5546875,metal,,,,happy
1286,医药保健类,468.0,0.0,0.0,0.0,Memories(Bring Back You)[Originally Performed by Maroon 5] - Simon Bacille,184.5703125,Pop,纯音乐,2020/7/15,positive,happy
1287,医药保健类,453.0,0.0,0.0,0.0,Memories - Maroon 5,184.5703125,Pop,英语,2019/9/20,positive,happy
1288,医药保健类,1062.0,0.0,0.0,0.0,Summer Summer - C-JET,89.10290948,hiphop,,,,happy
1289,医药保健类,14000.0,0.0,0.0,0.0,千与千寻 (口琴版片段) - 纯音乐,107.6660156,jazz,,,,peaceful
1290,家装日用类,3.0,0.0,0.0,0.0,你是人间四月天 (片段) - 小阿枫,129.1992188,hiphop,国语,2020/4/5,,happy
1291,家装日用类,3.0,0.0,0.0,0.0,你是人间四月天 - 小阿枫,117.4538352,blues,国语,2020/7/7,positive,happy
1292,家装日用类,20.0,0.0,0.0,0.0,馬鹿ふたり - Key Sounds Label,123.046875,Soundtrack,纯音乐,2005/1/28,positive,mad
1293,家装日用类,5.0,0.0,0.0,0.0,Fashion - The Royal Concept,103.359375,Alternative,英语,2015/8/21,positive,happy
1294,家装日用类,15000.0,16000.0,279.0,332.0,挥着翅膀的女孩 (钢琴版) - 王喆,80.74951172,country,,,,happy
1295,家装日用类,28.0,0.0,0.0,0.0,放手一搏 (DJ版) - 三郎,135.9991776,Pop,国语,2020/5/1,positive,happy
1296,家装日用类,3.0,0.0,0.0,0.0,疯掉 - 袁熙曼,129.1992188,hiphop,,,,mad
1297,家装日用类,545.0,0.0,0.0,0.0,阿果吉曲 (最火版) - 未知,123.046875,hiphop,,,,sad
1298,家装日用类,154.0,0.0,0.0,0.0,大団円 - 川井憲次,83.35433468,Electronica,国语,2020/6/10,positive,mad
1299,家装日用类,330.0,0.0,0.0,0.0,消愁 (吉他女版) - 玉儿,107.6660156,blues,,,,peaceful
1300,家装日用类,3.0,0.0,0.0,0.0,My Love - 网络歌手,92.28515625,Pop,英语,2020/7/10,negative,sad
1301,家装日用类,741.0,0.0,0.0,0.0,一千零一次我爱你 - 刘亦泽,135.9991776,Pop,国语,2020/4/15,positive,happy
1302,家装日用类,880.0,0.0,0.0,0.0,Mojito (片段) - 妖蝠,117.4538352,Pop,国语,2020/6/12,positive,mad
1303,家装日用类,49000.0,6029.0,234.0,101.0,Mojito - 周杰伦,117.4538352,Pop,国语,2020/6/12,negative,mad
1304,家装日用类,120.0,0.0,0.0,0.0,Lego House - Ed Sheeran,161.49902340000003,Pop,英语,2011/9/9,positive,sad
1305,家装日用类,49000.0,268.0,40.0,4.0,想起了你 (片段) - 王恰恰,103.359375,Pop,国语,2020/6/21,positive,happy
1306,家装日用类,215.0,0.0,0.0,0.0,人生天涯路 (DJ版) - 司徒兰芳,129.1992188,Pop,国语,2020/6/9,positive,happy
1307,家装日用类,97.0,0.0,0.0,0.0,フンフンギターだよ、らき☆すた - 神前暁,129.1992188,Soundtrack,日语,2007/10/26,positive,happy
1308,家装日用类,49000.0,198.0,37.0,11.0,想起了你 (片段) - 王恰恰,103.359375,Pop,国语,2020/6/21,positive,happy
1309,家装日用类,49000.0,535.0,52.0,18.0,没有你的旅程 - 小阿七,107.6660156,Pop,国语,2020/6/23,positive,sad
1310,家装日用类,49000.0,744.0,34.0,27.0,没有你的旅程 - 小阿七,107.6660156,Pop,国语,2020/6/23,positive,sad
1311,家装日用类,98.0,0.0,0.0,0.0,爱的期限 (DJ Candy版) - 祁隆、Candy,129.1992188,hiphop,,,,happy
1312,家装日用类,49000.0,11000.0,544.0,293.0,我和你 - 皮卡丘多多,123.046875,Pop,国语,2020/5/1,negative,happy
1313,家装日用类,49000.0,17000.0,322.0,330.0,毗卢遮那佛咒 - 般禅梵唱妙音组,86.1328125,country,泰语,2005/10/1,positive,mad
1314,家装日用类,9.0,0.0,0.0,0.0,1초 만에 만나는 방법 (1秒内见面的方法) - 未知,117.4538352,Pop,韩语,2019/8/15,positive,mad
1315,家装日用类,53000.0,234.0,7.0,5.0,心跳 - 王力宏,57.421875,Pop,国语,2008/12/26,positive,mad
1316,家装日用类,53000.0,852.0,19.0,2.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
1317,家装日用类,59000.0,840.0,33.0,28.0,口水说唱上头旋律 (Remix) - 寐加岛,129.1992188,Pop,国语,2020/6/20,,happy
1318,家装日用类,9.0,0.0,0.0,0.0,1초 만에 만나는 방법 - 좋아서하는밴드,117.4538352,Pop,韩语,2019/8/15,positive,mad
1319,家装日用类,53000.0,231.0,11.0,3.0,遥远的你 - 花僮,135.9991776,Pop,国语,2018/12/6,positive,happy
1320,家装日用类,2.0,0.0,0.0,0.0,My Love - 最火音乐,92.28515625,Pop,英语,2000/11/6,negative,sad
1321,家装日用类,53000.0,1752.0,43.0,14.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
1322,家装日用类,1410.0,0.0,0.0,0.0,花海 (翻唱) - 未知,151.99908090000002,Pop,日语,2016/4/22,negative,sad
1323,家装日用类,1160.0,0.0,0.0,0.0,Falling for U - Peachy!、mxmtoon,161.49902340000003,blues,英语,2017/8/14,positive,peaceful
1324,家装日用类,13.0,0.0,0.0,0.0,心墙 (片段) - 火鸡,135.9991776,blues,国语,2020/6/12,positive,peaceful
1325,家装日用类,6.0,0.0,0.0,0.0,Monsters (MushrooMRemix) - 敏少、Mushroom,172.265625,rock,,,,happy
1326,家装日用类,17.0,0.0,0.0,0.0,布谷鸟 - 安子与九妹,92.28515625,Pop,国语,2017/9/11,positive,happy
1327,家装日用类,33.0,0.0,0.0,0.0,男人女人都不醉 (DJ版) - 颜66,129.1992188,Pop,国语,2020/5/19,positive,sad
1328,家装日用类,31.0,0.0,0.0,0.0,感谢 - 黑龙,161.49902340000003,Children,国语,2002/11/28,positive,happy
1329,家装日用类,18000.0,16.0,5.0,0.0,旧梦一场 (DJ新南版) - 阿悠悠,129.1992188,hiphop,国语,2020/3/25,positive,happy
1330,家装日用类,79.0,0.0,0.0,0.0,Only Love (Extended Mix) - Deepend,107.6660156,hiphop,,,,happy
1331,家装日用类,18000.0,492.0,14.0,3.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
1332,家装日用类,525.0,0.0,0.0,0.0,Wrap Me In Plastic - CHROMANCE,89.10290948,Dance,英语,2017/10/27,negative,happy
1333,家装日用类,402.0,0.0,0.0,0.0,阿果吉曲 - 夜夜笙歌,123.046875,hiphop,国语,2018/10/12,positive,sad
1334,家装日用类,18000.0,89.0,9.0,0.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
1335,家装日用类,15.0,0.0,0.0,0.0,恋愛サーキュレーション (恋爱循环)(Live) - 花澤香菜,107.6660156,blues,,,,happy
1336,家装日用类,18000.0,176.0,8.0,1.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
1337,家装日用类,59000.0,132000.0,4907.0,1989.0,Back In Black - AC/DC,92.28515625,Rock,英语,1980/7/25,positive,mad
1338,家装日用类,18000.0,6297.0,552.0,139.0,3Film Festival ~Consultation~ - 緑川光,112.3471467,classical,其他,2011/7/29,negative,happy
1339,家装日用类,418.0,0.0,0.0,0.0,墨尔本的翡翠 (Live片段) - 车厘子的车车,112.3471467,Pop,粤语,2003/8/1,positive,sad
1340,家装日用类,6870.0,0.0,0.0,0.0,追梦人 - 纯音乐,117.4538352,rock,国语,2003/9/1,positive,happy
1341,家装日用类,59000.0,252.0,16.0,7.0,你的答案 - 阿冗,89.10290948,Pop,国语,2019/11/1,positive,sad
1342,家装日用类,9602.0,30.0,4.0,1.0,清新的小女孩(For Ma) - July Tun,71.77734375,country,,,,happy
1343,家装日用类,1562.0,9023.0,61.0,37.0,Travel to the Moon - Various Artists,143.5546875,metal,英语,2001/1/17,negative,happy
1344,家装日用类,59000.0,308.0,12.0,4.0,牛在飞 - 张冬玲,117.4538352,Pop,国语,2018/1/16,positive,happy
1345,家装日用类,420000.0,218.0,12.0,1.0,我这一生 (片段) - 小曼,80.74951172,pop,,,,happy
1346,家装日用类,420000.0,236.0,44.0,1.0,小行囊 (片段) - 马健涛,135.9991776,hiphop,,,,happy
1347,家装日用类,420000.0,374.0,132.0,0.0,我们一起学土拨鼠叫 (Remix) - 洋洋,135.9991776,Dance,其他,2018/10/9,negative,happy
1348,家装日用类,420000.0,1404.0,16.0,0.0,爱情主演 (DJ何鹏版) - 欧阳尚尚、何鹏,129.1992188,Pop,国语,2018/3/14,negative,happy
1349,家装日用类,46000.0,28.0,1.0,0.0,春の阳ざし - つじあやの,95.703125,Pop,日语,2003/5/21,,sad
1350,家装日用类,46000.0,534.0,19.0,5.0,HAVANA+Señorita - Yusee,117.4538352,reggae,英语,2019/6/5,negative,mad
1351,家装日用类,46000.0,784.0,42.0,10.0,The Sweetest Sounds - Zoot Sims、rune gustafsson,117.4538352,Pop,英语,2015/4/28,,happy
1352,家装日用类,5772.0,208.0,0.0,0.0,Feels Right (Original Mix) - Estiva、Sarah Russell,129.1992188,Dance,英语,2014/9/8,positive,happy
1353,家装日用类,5772.0,2728.0,89.0,179.0,烟火里的尘埃 (抖音DJ版) - 蒋先生,129.1992188,Dance,国语,2020/7/1,,sad
1354,家装日用类,5772.0,2380.0,101.0,129.0,烟火里的尘埃 (抖音DJ版) - 蒋先生,129.1992188,Dance,国语,2020/7/1,,sad
1355,家装日用类,5772.0,28000.0,191.0,200.0,山里红 - 未知,172.265625,blues,,,,happy
1356,家装日用类,90000.0,81.0,7.0,2.0,红尘群歌 - 未知,71.77734375,Soundtrack,国语,2018/11/1,positive,happy
1357,家装日用类,90000.0,19.0,1.0,0.0,像风一样自由 - 谭艳,95.703125,Pop,国语,2014/11/18,positive,mad
1358,家装日用类,90000.0,72.0,18.0,3.0,你啊你啊 - 叶琼琳,123.046875,Pop,国语,2020/6/19,positive,sad
1359,家装日用类,11000.0,402.0,101.0,0.0,透明墙 - 伦咏亮,69.83741554,country,国语,2013/1/1,positive,mad
1360,家装日用类,11000.0,1.0,0.0,0.0,东西 - 陈嘉琦,172.265625,blues,国语,2019/7/24,positive,sad
1361,家装日用类,59000.0,728.0,35.0,27.0,卜卦 (咚鼓版) - 小猫多鱼,129.1992188,hiphop,纯音乐,2020/5/18,positive,happy
1362,家装日用类,42000.0,22.0,4.0,0.0,幸福的味道 - 曾雨轩,112.3471467,Pop,国语,2015/11/25,positive,sad
1363,家装日用类,42000.0,150.0,13.0,3.0,Ferahnak Saz Semaisi - Mehmet Refik Kaya,86.1328125,WorldMusic,纯音乐,2005/11/12,positive,happy
1364,家装日用类,42000.0,62.0,0.0,0.0,Oops - Little Mix、Charlie Puth,103.359375,Pop,英语,2016/11/18,positive,happy
1365,家装日用类,42000.0,210.0,29.0,7.0,稻香 - 未知,161.49902340000003,Pop,国语,2008/10/15,positive,happy
1366,家装日用类,42000.0,338.0,5.0,16.0,Oops - Little Mix、Charlie Puth,103.359375,Pop,英语,2016/11/18,positive,happy
1367,家装日用类,42000.0,2549.0,278.0,71.0,Bana Ellerini Ver - Dilan Ekinci,129.1992188,Pop,其他,2018/9/28,positive,happy
1368,家装日用类,42000.0,5361.0,206.0,94.0,皇家萌卫 - 灵空GTech,112.3471467,Soundtrack,纯音乐,2016/5/11,positive,happy
1369,家装日用类,229000.0,99.0,49.0,0.0,听海 (剧场版) - 张惠妹,123.046875,country,,,,happy
1370,家装日用类,229000.0,82.0,9.0,0.0,我还想她 - 林俊杰,117.4538352,Pop,国语,2008/10/18,negative,happy
1371,家装日用类,229000.0,191.0,158.0,1.0,爱你的人不会让你哭 - 孙艺琪,112.3471467,hiphop,国语,2019/6/27,positive,happy
1372,家装日用类,229000.0,190.0,149.0,0.0,赌徒 - 司徒兰芳,135.9991776,Pop,国语,2018/11/17,positive,mad
1373,家装日用类,15000.0,87.0,4.0,1.0,轻音乐 - 文劲松,89.10290948,EasyListening,纯音乐,2015/4/8,positive,happy
1374,家装日用类,15000.0,420.0,13.0,6.0,夜空中最亮的星 (贝斯版) - 智仁,86.1328125,reggae,国语,2011/12/31,positive,peaceful
1375,家装日用类,59000.0,418.0,22.0,10.0,New Project Vol.3 - DJ,129.1992188,Dance,纯音乐,2019/9/13,positive,happy
1376,家装日用类,4716.0,133.0,0.0,2.0,月半弯好浪漫 (原版) - 蒋先生,129.1992188,Dance,国语,2020/7/13,negative,happy
1377,家装日用类,423000.0,375.0,22.0,2.0,"y2002_""精彩亮总"" - DJ张喜连",123.046875,hiphop,,,,mad
1378,家装日用类,423000.0,1254.0,34.0,8.0,生生世世爱 - 吴雨霏,151.99908090000002,country,国语,2009/6/18,positive,happy
1379,家装日用类,85000.0,2.0,0.0,0.0,呼吸决定 (女声版片段) - 网络歌手,107.6660156,hiphop,,,negative,happy
1380,家装日用类,85000.0,19.0,1.0,0.0,呼吸决定 (女声版片段) - 网络歌手,107.6660156,hiphop,,,negative,happy
1381,家装日用类,85000.0,14.0,0.0,0.0,喜欢你 你随意 - 叶嘉,123.046875,Pop,国语,2020/6/30,negative,peaceful
1382,家装日用类,85000.0,20.0,0.0,0.0,呼吸决定 (女声版片段) - 网络歌手,107.6660156,hiphop,,,negative,happy
1383,家装日用类,82000.0,374.0,19.0,13.0,Spin With You - Emma Sameth、Jeremy Zucker、Wolfe,95.703125,hiphop,英语,2018/12/19,negative,happy
1384,家装日用类,82000.0,117.0,1.0,0.0,官方回答 (片段) - 安小木,99.38401442,hiphop,国语,2020/7/8,positive,sad
1385,家装日用类,82000.0,309.0,21.0,2.0,官方回答 (片段) - 田新宇,99.38401442,hiphop,国语,2020/7/24,,sad
1386,家装日用类,82000.0,284.0,7.0,2.0,万有引力 (枪声版) - 坏小欠,95.703125,metal,,,,mad
1387,家装日用类,82000.0,2990.0,83.0,22.0,我超喜欢你 - 欧阳朵,117.4538352,Pop,国语,2018/9/1,negative,peaceful
1388,家装日用类,82000.0,849.0,244.0,6.0,P.I.M.P (Remix) - AEZR、Neth MG,143.5546875,hiphop,,,,happy
1389,家装日用类,82000.0,2444.0,124.0,18.0,官方回答 (片段) - Dollyy,99.38401442,hiphop,国语,2020/7/8,negative,sad
1390,家装日用类,102.0,0.0,0.0,0.0,忽然之间 口琴 - 未知,135.9991776,jazz,纯音乐,2020/1/15,positive,peaceful
1391,家装日用类,1431.0,0.0,0.0,0.0,许多年以后 - 小阿枫,112.3471467,Pop,国语,2014/4/14,positive,sad
1392,家装日用类,58.0,0.0,0.0,0.0,怎么爱都爱不够 (片段)(DJ何鹏版) - 崔伟立、孙艺琪,117.4538352,hiphop,,,,happy
1393,家装日用类,104.0,0.0,0.0,0.0,小幸运 - 田馥甄,161.49902340000003,Pop,国语,2017/12/31,positive,happy
1394,家装日用类,79.0,0.0,0.0,0.0,可愛くなりたい (想变得可爱) - *菜乃,112.3471467,rock,日语,2019/11/14,negative,happy
1395,家装日用类,356.0,0.0,0.0,0.0,SOS (片段) - BCD Studio-cg,60.09265988,blues,,,,sad
1396,家装日用类,82.0,0.0,0.0,0.0,梦中的兰花花 (片段) - 李林笛子,112.3471467,jazz,,,,happy
1397,家装日用类,38.0,0.0,0.0,0.0,慕夏 (DJ超文艺版) - 等什么君,95.703125,hiphop,,,,happy
1398,家装日用类,96.0,0.0,0.0,0.0,我想更懂你 - 潘玮柏、苏芮,89.10290948,Rap/HipHop,国语,2006/6/23,positive,peaceful
1399,家装日用类,32.0,0.0,0.0,0.0,渔舟唱晚 (铃声版) - 纯音乐,89.10290948,blues,国语,,,happy
1400,家装日用类,5.0,0.0,0.0,0.0,Fashion (Explicit) - The Royal Concept,103.359375,Dance,韩语,2020/6/18,positive,happy
1401,家装日用类,17.0,0.0,0.0,0.0,Tolliyunu (Neelambari) - 未知,135.9991776,hiphop,,,,happy
1402,家装日用类,43.0,0.0,0.0,0.0,等风来 (Live) - 霍尊、刘雨潼,123.046875,Pop,国语,2018/1/4,positive,happy
1403,家装日用类,43.0,0.0,0.0,0.0,等风来 - 刘雨潼、霍尊,123.046875,Pop,国语,2018/1/4,positive,happy
1404,家装日用类,11.0,0.0,0.0,0.0,往事如烟 (DJ版) (改编版) - 精彩鑫,95.703125,blues,国语,2019/10/10,positive,mad
1405,家装日用类,39.0,0.0,0.0,0.0,Da Froschkini - Barbara Lexa und Rupert Frank,117.4538352,blues,德语,2010/9/10,,happy
1406,家装日用类,83.0,0.0,0.0,0.0,只对你说 (片段) - 网络歌手,66.25600962,Pop,其他,2018/9/18,positive,sad
1407,家装日用类,23.0,0.0,0.0,0.0,没攒一分钱 (DJ版片段) - 王笨笨,123.046875,Pop,国语,2002/9/1,negative,happy
1408,家装日用类,59000.0,920.0,32.0,31.0,星月糖 (片段) - 黎林添娇,95.703125,Pop,国语,2020/5/16,negative,peaceful
1409,家装日用类,59000.0,13000.0,486.0,398.0,漂洋过海来看你 (DJ訫明) - DJ,129.1992188,hiphop,国语,2017/1/4,positive,happy
